_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
7,2008702289141760.0,3,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,2002536804430028.8,31699074847604736000,6.317335171633078e-05
9,2811857233175552.0,4,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,2801768967334502.5,31699074847604736000,8.838645862076985e-05
11,3694458822424576.0,5,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,3680291638341632.0,31699074847604736000,0.00011610091638430653
13,4657833673527296.0,6,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,4637326474592256.0,31699074847604736000,0.00014629217088784106
15,5696837056109568.0,7,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,5669644238167450.0,31699074847604736000,0.00017885835045422036
17,6817475531934720.0,8,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,4075888352758169.5,31699074847604736000,0.00012858067222318805
19,8014231770778624.0,9,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,7971851477849702.0,31699074847604736000,0.00025148530410350683
21,9289941571628032.0,10,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,9244262703694028.0,31699074847604736000,0.00029162563097302974
23,1.063548732933632e+16,11,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,1.059175202028032e+16,31699074847604736000,0.0003341344209949604
27,1.3582176834093056e+16,13,niki-171-adv-tr-gcg-pm-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,z74vhsjd,failed,2024-09-14T03:28:48Z,17617408,1,1,clf_pm_pythia-31m_s-1_adv_tr_gcg_t-1,1.3530360984450458e+16,31699074847604736000,0.0004268377247442869
