_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
93,4.498840177819136e+16,46,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,4.500346178927125e+16,13726930226380800000,0.0032784796780552096
91,4.330804526800282e+16,45,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,4.331625502894592e+16,13726930226380800000,0.0031555675096023674
89,4.166266130115482e+16,44,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,4.16657690557525e+16,13726930226380800000,0.0030353304321222565
87,4.006292217471027e+16,43,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,4.004730696224082e+16,13726930226380800000,0.002917426278256793
85,3.84817751038761e+16,42,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,3.8461822528086936e+16,13726930226380800000,0.0028019245303782434
83,3.691745465234483e+16,41,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,3.689796322069402e+16,13726930226380800000,0.00268799816216611
81,3.540117098622771e+16,40,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,3.5383405060478056e+16,13726930226380800000,0.0025776633578625785
79,3.3885709179513856e+16,39,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,3.38597217467094e+16,13726930226380800000,0.002466663790687654
77,3.2397964298162176e+16,38,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,3.237378016336271e+16,13726930226380800000,0.002358413689693408
75,3.093993001921587e+16,37,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,3.091500915528909e+16,13726930226380800000,0.0022521429515155364
73,2.9515905830601216e+16,36,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2.9497175290538904e+16,13726930226380800000,0.0021488544637496883
71,2.8122739374869504e+16,35,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2.810726902219356e+16,13726930226380800000,0.00204760048741096
69,2.676461963851571e+16,34,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2.67481502394496e+16,13726930226380800000,0.0019485893639966387
67,2.543700831755008e+16,33,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2.5421508778740428e+16,13726930226380800000,0.0018519441972455473
65,2.415843983488051e+16,32,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2.413532417517015e+16,13726930226380800000,0.0017582462922982015
63,2.2895689351363584e+16,31,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2.2875553378469376e+16,13726930226380800000,0.001666472619967609
1,0.0,0,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,0.0,13726930226380800000,0.0
117,6.778416498712678e+16,58,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,6.787876018262354e+16,13726930226380800000,0.004944933722484597
119,6.987585844194509e+16,59,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,6.999130110989333e+16,13726930226380800000,0.005098831272222983
79,1.980250901690184e+17,39,niki-172-adv-tr-gcg-wl-small-0010,AlignmentResearch/robust_llm_pythia-70m_clf_wl_v-ian-081_s-0,,clf_wl_pythia-70m_s-0_adv_tr_gcg_t-0,True,0,vxfpuj0r,finished,2024-09-13T03:10:54Z,44672000,2,0,clf_wl_pythia-70m_s-0_adv_tr_gcg_t-0,1.967139806748074e+17,80379007274582016000,0.0024473303085569905
61,3.5442926743024435e+17,30,niki-172-adv-tr-gcg-wl-small-0019,AlignmentResearch/robust_llm_pythia-160m_clf_wl_v-ian-081_s-4,,clf_wl_pythia-160m_s-4_adv_tr_gcg_t-4,True,4,hor59b04,finished,2024-09-13T03:10:54Z,123691008,3,4,clf_wl_pythia-160m_s-4_adv_tr_gcg_t-4,3.5443386289671046e+17,222561445034852352000,0.0015925213948948225
